pathway	10M_3	11M_7	12M_5	13M_2	14M_4	15M_1	16M_3	17M_7	18M_6	19M_1	20M_2	21M_5	22M_4	23M_6	24M_5	25M_2	26M_4	27M_1	28M_3	29M_7	2M_3	30M_1	31M_6	32M_7	33M_3	34M_4	35M_5	36M_2	37M_7	38M_1	39M_6	3M_2	40M_5	41M_3	42M_4	43M_2	44M_7	45M_6	46M_5	47M_3	48M_1	49M_2	4M_4	50M_4	51M_7	52M_6	53M_3	54M_2	55M_5	56M_1	57M_4	58M_2	59M_3	5M_6	60M_6	61M_1	62M_4	63M_5	64M_7	65M_2	66M_1	67M_5	68M_3	69M_7	6M_1	70M_6	71M_4	7M_7	8M_5	9M_6
COA-PWY	32736.709216356656	51072.24751155542	40579.23088002149	38816.64882385335	48694.65013773499	46791.372373557	49847.9636555086	45849.676174367596	38761.449415759045	52589.06403777225	31459.52354969575	40532.06047422751	8725.461964632266	14325.15867778558	47294.71900553577	28340.46938746369	34474.47718738027	42627.434918672014	25071.29058846811	43851.27578389265	33986.366800121556	100110.45129960889	46535.01898575428	29976.64185422328	37397.05850300418	36808.53910923354	46575.60368195323	70123.943300844	8840.285195729608	76908.05758121416	36512.07949881747	34498.040604008595	41892.456863548716	42905.26307968202	20490.053523353366	25252.29255000447	13197.333768870287	62002.22771743305	23650.165024983486	31460.003184581234	36774.15437530934	28581.331400050192	19997.870676162605	58130.55388016419	38921.16325179784	59031.8573241395	57248.11231833499	67472.95584665828	17973.714535466584	37104.316225626935	50360.45263173324	41503.29594793697	31593.655396054033	29925.784209819132	43306.45667472722	59644.24773764697	33408.67647722591	38117.59009870549	47900.63691170036	52506.3715270544	60011.34713767629	7089.002682543619	51487.07495668431	12591.596440833242	71087.7153044071	29572.278713268384	35759.36353086124	44139.291141742215	44336.55084092841	24456.49036142612
COBALSYN-PWY	107.07052288061077	2868.5932469132613	7870.039764820237	2254.0207502926696	963.655069905715	6017.225373714837	2545.868223969345	2269.020339852389	405.98278657162285	2719.313236327043	1357.3236260187161	304.44655854147686	665.1868136528947	144.58118672767566	626.3047284981328	1940.5473002582203	645.7210160140472	3770.8219560255066	527.3638932122966	378.3432293852218	1806.4048738331308	2002.9939661367848	2389.1668838505466	450.7570408856433	447.3350301018373	604.2160622622941	350.74172410597225	2049.7349584674325	1268.2664028404213	3447.7301276388635	437.39605545179376	3846.9805362059788	2961.8840921074184	1328.4061559699196	1753.890758175307	130.54570401453412	335.01894512634544	1176.7219500423978	1860.4145148723896	2826.66003152346	691.3974972656641	642.2491445658743	2138.9598109175954	143.7688346034535	3539.628093399375	1783.516741316468	337.4586359316558	2674.717275928918	644.0320018187235	1241.6665323988495	488.5502781779332	1205.135006696559	3826.0286962591404	989.3996596156534	374.88879749670167	3077.125353913165	1030.5621149016586	662.7143847721193	1914.2523081602885	1159.4400187379658	2276.915755001125	219.2986613674404	217.30631005253989	86.09343626407657	4910.6554850529565	110.6579384171741	32.465553515572196	2112.6859704677017	2718.1530670469806	2604.1406248868516
CODH-PWY	0.0	0.0	0.0	0.0	27.990939707218487	0.0	0.0	0.0	3.999736098928595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.99477678083209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.996527091101154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.997227391980925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.995450634345286	59.943048175548306	0.0
COLANSYN-PWY	8902.659463608914	17257.99796454812	19940.95845491647	20604.469637805832	8183.475601275014	27567.614290990525	26760.552873745	28309.982944708543	11389.566574537856	31453.73362267537	16959.435171147426	8205.807897246927	4768.998924535844	994.2349746198985	15486.11971242723	15733.401486465027	2582.4294168914357	8069.438745797604	6252.3302636150565	6938.652548144971	13304.181501840529	15149.994456554836	20116.504982233346	8971.987115260607	3112.591380047717	4751.851911270812	10344.591308482808	25721.169988286147	4356.850779575463	21432.90980020701	3952.562139939743	19394.12559573422	12250.800313898937	9432.579983822736	9972.86098904829	3708.418058498114	4068.530013731096	16997.27638372234	14607.125780786582	16146.247936035588	13517.997304118167	4408.57791554169	5897.723812201843	11193.231811176596	11391.538032554683	10755.168775749833	17123.532193765193	35092.113784800655	8584.734411980146	11004.032537743524	3611.6556142635054	8098.151733266007	8452.410858573501	8534.197405625238	8503.013548599403	27664.582922780715	6714.693213405692	4679.2829992769875	19098.388369723834	14884.37275556038	26843.177129495412	341.16043681330143	8744.377416518333	6022.711921723205	47990.18124104352	8535.34488057671	5276.033310452652	18204.586496048247	18571.21319992358	8789.642046090179
COMPLETE-ARO-PWY	6118.50167837251	14701.569860963531	20066.309074000983	16308.510207270918	6719.159488282671	24263.897805303543	22743.36696135088	25152.762505177874	7824.473502079999	27207.227333954474	13066.229785109224	6191.602132578418	3972.5746400027224	785.0803328271354	10363.304891373797	12961.988121933093	2405.8134505407834	8156.885492727463	4298.5173690748525	4451.974015819376	11568.163981066884	10892.907238207306	14419.055383578783	6233.041791032444	2806.6749243680556	3616.062396364252	6645.592612013384	18566.30000455881	3942.4461402889096	15555.343909033507	2958.4634727805665	19928.819553665402	10556.374579790383	7469.9599152936535	8000.841597601788	2310.98620212832	3337.6680415946016	12497.806348515544	11868.629597560235	12252.576212046559	9577.119999113638	3403.6685903119132	4203.224088719725	8805.111607775396	9667.632402984844	7186.296372440664	12699.989322605856	29084.01154778296	7306.239981465745	7210.17433708301	3123.6529226613357	6446.283506937034	7213.47858156449	6773.367455710625	6025.158523038264	21916.49579525658	5811.9878654094255	3791.171808535164	15395.593171898432	10694.921019564132	20888.324316344362	388.7716833119705	6242.025955571331	5048.256461311173	44372.59306088943	5488.357684836057	3223.403273081402	14433.598374311494	15840.161209601918	6160.866987669532
CRNFORCAT-PWY	0.0	0.0	0.0	6.719719302949029	7.156372495512834	0.0	2.996756534587929	0.7497962027907447	0.0	0.0	9.633422714572191	0.0	0.0	0.0	0.0	3.7457398237975776	0.0	0.0	0.0	101.22495846087435	242.91373816090243	0.0	0.0	0.0	0.0	0.0	16.52435650584145	0.0	5.956092087940853	9.727154222795503	0.0	253.64196631378127	11.722659714367989	16.865163319650883	0.0	0.0	99.56053803181686	0.0	45.21673127357388	19.738898028287583	0.0	0.0	267.9577026516791	0.0	0.0	0.0	0.0	25.736387563494684	40.56486946039897	0.0	0.0	2.232514804584801	0.0	5.912537032460227	0.0	40.25452732707278	0.0	12.435573607872016	25.567762942461727	7.279865074784263	0.0	0.0	0.0	0.0	277.93566444851933	0.0	0.0	3.7359777050136556	26.767148888252546	0.0
DAPLYSINESYN-PWY	2748.14382337627	4650.086302733896	17714.125243095896	11676.346074131388	2575.604325062791	17958.43575844918	17336.775547153757	9784.227140224646	2993.728513009616	8376.816070660545	7634.34051565165	5306.4251521112255	1609.846853609908	2756.1759620696416	7629.39422434205	17673.321062883242	4605.353523565124	10654.435831874758	5644.4934972511965	4721.971176607477	7589.3999617496775	26601.722455667707	17728.44701031504	15420.6524625985	5302.259428871814	3608.2935197939887	8681.643544434492	20213.552917919547	4573.266884447821	19946.916564819043	8553.317013210866	12438.617830999876	11182.706544596094	8788.925158278225	5700.309406384569	8493.35788818597	2447.9899722439186	5434.9224449725225	7157.920597694744	8533.30655156506	6207.517916010145	9917.452262579161	5767.6286305339045	744.3097496714383	12645.497868032873	14721.850865777058	5678.7590757597845	21534.31116642391	3147.850443737936	9742.6846278054	6007.089337685043	6796.30723524513	11711.081705437415	1919.777652259122	8007.004910882956	14173.01351362184	8259.818151420082	3846.2155124803207	9736.433777726192	8311.335906995413	30233.227189592533	1629.6702836842258	9885.524094275677	4096.042630647847	21431.88708524966	5594.413928325672	3994.3661659005975	5894.262781474841	9633.579574157142	9440.667346636077
DENITRIFICATION-PWY	0.0	55.68570957442025	20.73931742551937	60.0557767569232	3.574468085106383	86.07137597565166	24.70371817339975	0.0	0.0	258.8423836383785	9.3139688135575	17.83586016963693	36.17725401565905	6.461538461538462	2.5696036782703797	208.7658713979935	44.06486456032269	102.97085982222478	3.7681159420289854	52.28607020818373	20.814614286952178	4.645068846731375	21.00586964418802	18.308300395256918	22.06896551724138	19.73791233619521	22.52343881760364	0.0	16.238956862299087	192.19760725630508	0.0	0.0	16.04168857866807	4.623575798198103	48.82215916056898	0.0	0.0	49.72755796585704	0.0	0.0	12.456958472384908	3.711828437395287	0.0	0.0	3.62962962962963	9.034412642674654	14.933333333333334	90.12359302375509	16.23931623931624	1.3744493392070485	0.0	0.0	0.0	10.080893724081156	0.0	117.03157819898753	27.861289208619198	0.0	9.515262872283982	15.794871794871794	86.98069972993457	0.0	0.0	0.0	251.90946308817016	0.0	0.0	72.93704268436873	34.61866175328874	0.0
DENOVOPURINE2-PWY	11028.095047459125	22580.10234905416	25407.082810129832	24321.514014640175	47419.62700434703	33634.95561093589	36714.85658387382	35685.97214084909	13546.438319973768	33638.56992595702	18844.515064716194	27355.331972952412	5708.583493283185	2762.3805117296833	18621.55686857682	22941.6992005106	17288.728766693628	14743.368209893288	10457.219339841758	10081.561438255247	24036.509173217586	59605.37199883775	26601.371391091838	18239.905974320143	23572.373270946086	11771.052774678063	14834.423038745317	33943.46103547552	7126.987092368652	29171.432082686264	13700.249767758607	29500.024364877216	32208.53565735001	22792.27433331251	12090.956102067366	8715.653735462092	7985.526011234455	28607.233810026828	15887.880373799831	17054.933204943263	17266.07444122425	12787.04056447109	6991.876152675782	52279.80954063194	29985.069111755347	17111.567096194558	31630.937488368814	47890.6183497845	11465.232602516087	14125.371522112933	32163.350251195865	17382.183441508623	21331.328076964553	17796.211126568636	15031.84614236037	32148.835608826874	27889.402142595332	17541.658340011756	33287.9682724172	25437.570655556527	45699.832532269524	1347.0816552467688	25515.548576396643	9109.844996131884	53383.36782288301	10789.181800432085	7031.543865619885	24020.835230669625	27080.31378737745	11264.491821739017
DHGLUCONATE-PYR-CAT-PWY	0.0	0.0	0.0	66.40982877332739	0.0	119.9548337761363	0.0	0.0	0.0	346.1311464499674	0.0	23.098427354031337	35.87540360730239	9.010641786150774	0.0	224.61280565281362	48.6601207541887	107.09303465438508	0.0	55.45716744074534	23.131208285515115	0.0	0.0	17.8613388156557	28.62678193082557	0.0	21.17017999882353	0.0	12.958375223586962	256.01316775734216	0.0	7.180275350716081	9.637641780836272	0.0	62.689344371930744	0.0	0.0	37.25881986440047	0.0	0.0	22.4206429068227	0.0	0.0	0.0	6.504301900748135	0.0	13.91737140851328	115.98470330654952	27.92101923878051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.78657311841453	100.46526167130618	0.0	0.0	0.0	264.24229640591244	0.0	0.0	0.0	0.0	0.0
DTDPRHAMSYN-PWY	13174.997325372387	19320.764502356804	22769.212704071517	18864.3248558224	38801.85009955333	25010.370549091538	29465.9966118877	28789.869084534817	18611.653861660696	33121.41090643919	14466.542537271635	22905.898607055875	4803.3170308641	3323.3557761575	14432.480025359919	15087.416270242997	14013.484282435653	9103.248058647489	6817.436732647911	6184.967918413062	18486.563707501173	22856.24074028631	17564.335681830966	12731.466868183294	20998.404679294963	15362.733191552323	11200.460573192942	26432.746474897584	5177.194641228784	17101.93792826363	9472.759560267828	21530.896092913612	28076.514181093633	24316.73095947423	13477.927434875239	4136.151891365804	7439.0124363478735	34017.86928361439	16137.851173682762	21525.344372629454	11755.891352664672	15279.180930331926	8060.1356211338625	44245.10572122115	23200.76986709084	23150.655266901653	41615.07351981785	42618.59658501427	11357.9331315287	7150.712615791142	27325.115808542338	15042.10622611295	23253.99653395419	19371.97542352969	22318.601310214148	23262.319543445283	23630.893802789353	22874.229669317385	30462.387787473537	23177.65398692294	31170.30132481965	779.500738030623	29690.646746749826	8617.782595858214	41992.83602728256	7699.359935284954	8630.173681197948	26190.63700618571	24205.750606424535	10153.370513865955
ECASYN-PWY	44.95299522570848	24.559089057596488	173.54197068860677	906.5645781824246	830.154788630526	2712.7202997787463	825.2986116171377	129.47076765586777	128.80186871138298	114.13761711277549	687.7162345836978	78.48900945761464	21.290097172953963	113.75552358525859	228.10388283328524	360.99828616714126	209.12180608167833	433.5207913839871	158.6659484699571	39.146739285188865	745.3228808916222	23.780679474316653	1981.9744272381713	62.485035660579015	161.4508233964665	11.952379881678931	76.09194459765648	12.066650625626313	43.67226794936046	17.966888745377773	9.829736724269265	1192.6264024654902	2807.5501594275775	1353.4399339813042	1405.3781879454293	72.93233565899055	6.654575572213084	375.93417707619466	1483.4636434545862	2585.0342868223447	204.94284482017272	10.186145596800412	2448.7678611734655	41.52965609280565	3701.6978154558265	1662.279640373815	8.97816410928191	178.55742008187931	6.082570393692713	424.9785525338846	419.53658109757026	33.98064632555331	4686.715109694001	206.91055186788302	41.91656367044094	149.34767447742487	819.3794503665897	510.7073655353521	1123.5543776091697	846.592001390606	729.8993244498587	11.578865963649486	3.0872988292019032	16.944184223399873	113.76303498765338	33.46003469745883	2.024799048849644	35.35167077225171	33.68795318828305	2660.5512350862573
ENTBACSYN-PWY	136.4132035455816	5413.8264863807435	504.02656767467664	2564.182110741531	2512.4565095372586	7390.469543869045	2797.9761942284586	1197.0449221421115	380.8031349207055	746.9034650610081	2127.6695413942034	228.09637709128958	82.7570609463782	330.9339743283339	707.8473578648147	1060.461624786582	940.8362346899327	1161.3751361393154	542.8779326711661	110.31525512834129	2144.508030830105	57.07946681551187	5607.07351182055	450.15475884255045	509.20804348489645	131.36317843319355	214.14859542883335	158.12401536583462	257.9021966211952	145.14858787687376	61.38745464052456	3218.7987911694604	7516.892779224501	3156.181406521878	3819.7948378959595	211.77510993327388	16.725412553835202	1129.976243906704	4090.948282416412	6861.544394549816	631.4806583833944	50.556428529999486	5997.084010632186	158.76686689946933	9513.171733114621	4805.806898218859	30.22439637411078	641.5600651907982	98.54821738119153	1298.8952323086107	1259.7909954575578	115.84021494191268	11145.074985666468	833.1964556297771	169.9654359218013	922.330198514017	2352.4114890117517	1538.0976015760184	3203.1868998968107	2517.796617396185	2091.5334783497206	34.648083518858975	7.998530805632396	325.34694376448675	420.95849776151226	91.43839255315758	32.442176877204574	661.9332671835768	134.1198047917788	6704.662736949279
FAO-PWY	387.66032183362626	3682.115330583561	1354.1302188755387	2205.9583165139134	1426.1762053034863	5711.917573041466	2790.9487832612704	1768.0934175795903	443.2246252899647	2215.519498669171	1541.0799230703117	381.1352425355798	269.85746018500686	196.94375834666675	675.2941444919899	2218.5256189833244	889.7886586028849	1209.081026095101	458.7160756546608	386.5422158795004	2159.411619260012	906.3412909927321	3606.8294520272357	316.0639289968186	430.63698293382595	494.7663162256783	220.9916538733757	974.6153706179804	316.9186224193339	2353.096960097937	163.489190255351	3891.1035213331547	4375.198165480056	2245.410776033127	2539.668417574618	277.333663373257	172.60461728686184	956.9680792443462	2612.8484062950038	4230.178220216221	797.0667134102665	139.60550546232804	3577.0009737827513	191.64526075947714	5341.445164811015	2668.091938941874	356.0418842079066	1152.0069053847712	507.81898835572775	889.1761325989513	702.7834907353961	200.4270049785436	6218.255041676583	583.0637603885207	276.0586778294579	2111.4606483511498	1534.8675679857415	847.4856766515185	2462.9372737224257	1604.222959599192	2790.6428092384604	28.160564566772017	54.63886074091809	319.8603567685012	2907.3551518462987	97.54039324264131	61.497376258268524	2121.934708923185	789.8857996012872	4038.1614161062466
FASYN-ELONG-PWY	33537.55981102872	60800.23353868839	37345.34971877532	45748.398341542306	73007.33059625504	59059.09053733084	58033.18356013087	57585.241989679176	35098.607728154595	52989.88490326036	37713.278951126544	50526.929527397806	10435.574619601432	17435.41115248071	56370.713826703606	34754.84081800168	43402.149747773685	56521.17186901575	32295.841224497835	58829.80583996009	42587.46773338803	51005.021684057916	59159.93026664162	33129.27997657327	44787.785907578225	37659.4250418663	55684.35984558722	81807.11936211144	10931.790770002539	99711.2069163315	46308.041457297375	43328.59010467594	50633.05768570736	42671.76267619841	17979.846330835873	33092.935198320825	14487.8961121445	56652.61803863962	21895.315956188624	23135.414660778762	47338.09526751171	24157.406720269562	18839.445882571374	80502.8452316159	50700.59453263988	55895.16968781313	42059.57550352459	75308.88490859409	18118.598249304792	49817.043316100055	64069.65545621396	48229.06099403216	26344.940745223077	28517.31871041322	34021.28804147322	77363.6014047377	43678.89763344321	33022.192410087126	53125.92435789829	59158.168548921334	79893.4213710924	9373.949433026857	48832.60121379247	13148.174937289177	87073.70782766915	36693.18163366752	41157.999812168775	40465.18909012006	47581.22141375897	25725.69721504205
FASYN-INITIAL-PWY	606.3637473494662	932.4377376838803	1331.3346019555588	3022.255472138097	2460.236561833379	8684.783828991904	2909.7596751098217	1553.069005911886	575.5051479890703	2198.927896683145	2385.0937579927254	697.217275315329	456.4505737871906	344.5775125284578	836.763772040315	2513.2507621747395	1416.2159783910845	2017.5905542086334	664.7516257238071	547.3961644509351	2656.8802220002353	658.7827212671818	6081.937691426338	569.5090236407336	710.9741845910621	695.775282251649	292.56584451778406	1337.8587232780421	401.44223334545524	2757.753819019404	159.82145135736027	4164.804284308968	7903.415845029393	3640.272225881324	4013.3324077843386	279.3142127681396	142.36088319805305	1711.0176902929438	4116.637662957663	6672.771863147667	855.2110611913855	319.3990093053289	6394.97800758781	171.1497580976532	10305.318522681484	5121.6378153091755	434.2942635332306	1274.1876650280672	644.1125402252458	1438.7328426329684	1285.0297954293767	122.5145416925126	11528.084674825364	852.5188268207045	321.78191170586	5255.486896064334	2735.596398100092	1513.4038951566765	3693.3160535918423	2639.1333964346504	2982.7335369682437	32.78313124126738	90.14714177747997	174.63029979548824	3122.079591240945	101.65986485658482	86.59118250494728	3530.58864452759	1370.1783222623433	7192.915715981962
FERMENTATION-PWY	21752.910968531967	39444.56693008459	34164.66923717084	35117.27758148191	20077.781460726314	44685.16164987729	44301.254012320256	42927.18502358816	26428.141500707225	49375.60243123187	28574.518621557632	22009.719271799517	7928.040520211701	4720.757706332517	34114.46297767477	26027.826687375215	11907.323315224448	27543.035635958855	16095.101424481705	22153.305483969096	26345.609694942934	53387.40218523901	39017.922887237866	20764.742952783556	12356.291639440504	16932.903163449075	27913.092530034646	54101.98565625609	7637.686923907264	53504.35555755551	14260.57430780151	30353.885929627388	27908.71018555458	25649.34481106924	17792.85623655507	12257.205154158559	9198.494038034856	40715.91604267021	22789.07369181871	27924.92269605667	28313.189624206072	14122.09663849242	14216.680111873264	27453.33069097285	25523.2619369392	32120.2778055856	38303.81861580775	59493.09840117092	15206.681123392525	25927.876477195226	14153.194920495307	23144.781356901698	20308.065004945944	19816.353752623047	24410.131076930204	50926.62855485136	17436.324642289845	16066.033447141257	36861.831936871175	35293.69412223634	49363.80217217198	1466.7282143573352	26159.209423575157	10732.256094858118	70955.74563867103	20177.35586382563	16820.85729989371	34575.51916765883	35543.46463844232	19037.861245789405
